FrameCnt,focal_length,datetime,OSD.latitude,OSD.longitude,OSD.xSpeed [MPH],OSD.ySpeed [MPH],OSD.zSpeed [MPH],OSD.directionOfTravel,OSD.pitch,OSD.roll,OSD.yaw,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,HOME.longitude,HOME.latitude,adjusted height,Drone type
1924,250.0,2023-10-15 17:17:36,33.2631312089672,126.17914952155768,8.649501333333333,-2.013246,0.0,4.6000000000000005,-24.666666666666668,-1.4,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1925,250.0,2023-10-15 17:17:36,33.2631323818127,126.179149184299,8.724066,-2.013246,0.0,4.4,-24.7,-1.4,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1926,250.0,2023-10-15 17:17:37,33.2631336384203,126.179148817096,8.873195333333333,-2.013246,0.0,4.433333333333334,-24.7,-1.3,-14.366666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1927,250.0,2023-10-15 17:17:37,33.2631348950279,126.179148449893,9.022324666666668,-2.013246,0.0,4.466666666666667,-24.7,-1.2,-14.333333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1928,250.0,2023-10-15 17:17:37,33.2631361516355,126.17914808269,9.171454,-2.013246,0.0,4.5,-24.7,-1.1,-14.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1929,250.0,2023-10-15 17:17:37,33.263137413721836,126.17914772177068,9.246018666666668,-2.087810666666667,0.0,4.466666666666667,-24.7,-1.0,-14.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1930,250.0,2023-10-15 17:17:37,33.263138675808165,126.17914736085133,9.320583333333333,-2.1623753333333333,0.0,4.433333333333334,-24.7,-0.9,-14.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1931,250.0,2023-10-15 17:17:37,33.2631399378945,126.179146999932,9.395148,-2.23694,0.0,4.4,-24.7,-0.8,-14.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1932,250.0,2023-10-15 17:17:37,33.263141210572236,126.179146624205,9.544277333333334,-2.23694,0.0,4.466666666666667,-24.7,-0.7000000000000001,-14.333333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1933,250.0,2023-10-15 17:17:37,33.263142483249965,126.17914624847799,9.693406666666668,-2.23694,0.0,4.533333333333333,-24.7,-0.6,-14.366666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1934,250.0,2023-10-15 17:17:37,33.2631437559277,126.179145872751,9.842536,-2.23694,0.0,4.6,-24.7,-0.5,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1935,250.0,2023-10-15 17:17:37,33.263145101428435,126.17914549778867,9.917100666666666,-2.23694,0.0,4.5,-24.7,-0.5,-14.433333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1936,250.0,2023-10-15 17:17:37,33.26314644692916,126.17914512282633,9.991665333333334,-2.23694,0.0,4.3999999999999995,-24.7,-0.5,-14.466666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1937,250.0,2023-10-15 17:17:37,33.2631477924299,126.179144747864,10.06623,-2.23694,0.0,4.3,-24.7,-0.5,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
1938,250.0,2023-10-15 17:17:37,33.26314933718993,126.17914430170133,10.140794666666666,-2.23694,0.0,4.366666666666666,-24.7,-0.5333333333333333,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.97104,Mavic 2
1939,250.0,2023-10-15 17:17:37,33.26315088194997,126.17914385553867,10.215359333333332,-2.23694,0.0,4.433333333333334,-24.7,-0.5666666666666667,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.94055999999999,Mavic 2
1940,250.0,2023-10-15 17:17:37,33.26315242671,126.179143409376,10.289924,-2.23694,0.0,4.5,-24.7,-0.6,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1941,250.0,2023-10-15 17:17:37,33.2631545871322,126.1791428252935,10.513618,-2.23694,0.0,4.35,-24.7,-0.8,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1942,250.0,2023-10-15 17:17:37,33.2631567475544,126.179142241211,10.737312,-2.23694,0.0,4.2,-24.7,-1.0,-14.5,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1943,250.0,2023-10-15 17:17:37,33.263158197795,126.17914187646666,10.811876666666667,-2.23694,0.0,4.1,-24.7,-1.1,-14.433333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1944,250.0,2023-10-15 17:17:37,33.2631596480356,126.17914151172234,10.886441333333332,-2.23694,0.0,4.0,-24.7,-1.2,-14.366666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1945,250.0,2023-10-15 17:17:37,33.2631610982762,126.179141146978,10.961006,-2.23694,0.0,3.9,-24.7,-1.3,-14.3,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1946,250.0,2023-10-15 17:17:37,33.26316260969597,126.17914075059534,11.035570666666667,-2.23694,0.0,3.933333333333333,-24.266666666666666,-1.3666666666666667,-14.333333333333334,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1947,250.0,2023-10-15 17:17:37,33.26316412111573,126.17914035421266,11.110135333333332,-2.23694,0.0,3.966666666666667,-23.833333333333332,-1.4333333333333333,-14.366666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1948,250.0,2023-10-15 17:17:37,33.2631656325355,126.17913995783,11.1847,-2.23694,0.0,4.0,-23.4,-1.5,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1949,250.0,2023-10-15 17:17:37,33.26316709565013,126.17913953751366,11.259264666666667,-2.311504666666667,0.0,4.133333333333334,-21.73333333333333,-1.4333333333333333,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1950,250.0,2023-10-15 17:17:37,33.26316855876476,126.17913911719734,11.333829333333332,-2.3860693333333334,0.0,4.266666666666667,-20.066666666666666,-1.3666666666666667,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1951,250.0,2023-10-15 17:17:37,33.2631700218794,126.179138696881,11.408394,-2.460634,0.0,4.4,-18.4,-1.3,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1952,250.0,2023-10-15 17:17:37,33.26317156876123,126.17913828962433,11.408394,-2.460634,-0.14912933333333334,4.3,-16.933333333333334,-1.1333333333333333,-14.433333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1953,250.0,2023-10-15 17:17:37,33.26317311564306,126.17913788236767,11.408394,-2.460634,-0.29825866666666667,4.2,-15.466666666666667,-0.9666666666666668,-14.466666666666667,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1954,250.0,2023-10-15 17:17:37,33.2631746625249,126.179137475111,11.408394,-2.460634,-0.447388,4.1,-14.0,-0.8,-14.5,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1955,250.0,2023-10-15 17:17:37,33.26317616326223,126.17913710676066,11.333829333333332,-2.3860693333333334,-0.447388,3.9999999999999996,-13.033333333333333,-0.6666666666666667,-14.566666666666666,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1956,250.0,2023-10-15 17:17:38,33.26317766399956,126.17913673841034,11.259264666666667,-2.311504666666667,-0.447388,3.9,-12.066666666666666,-0.5333333333333334,-14.633333333333333,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1957,250.0,2023-10-15 17:17:38,33.2631791647369,126.17913637006,11.1847,-2.23694,-0.447388,3.8,-11.1,-0.4,-14.7,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1958,250.0,2023-10-15 17:17:38,33.26318066501287,126.179135992092,11.110135333333332,-2.23694,-0.447388,3.833333333333333,-10.4,-0.4,-14.733333333333333,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1959,250.0,2023-10-15 17:17:38,33.26318216528883,126.179135614124,11.035570666666667,-2.23694,-0.447388,3.8666666666666667,-9.7,-0.4,-14.766666666666667,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1960,250.0,2023-10-15 17:17:38,33.2631836655648,126.179135236156,10.961006,-2.23694,-0.447388,3.9,-9.0,-0.4,-14.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1961,250.0,2023-10-15 17:17:38,33.263185337306936,126.17913485999134,10.886441333333332,-2.1623753333333333,-0.447388,3.7666666666666666,-8.433333333333334,-0.3666666666666667,-14.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1962,250.0,2023-10-15 17:17:38,33.26318700904907,126.17913448382666,10.811876666666667,-2.087810666666667,-0.447388,3.6333333333333333,-7.866666666666666,-0.3333333333333333,-14.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1963,250.0,2023-10-15 17:17:38,33.2631886807912,126.179134107662,10.737312,-2.013246,-0.447388,3.5,-7.3,-0.3,-14.8,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1964,250.0,2023-10-15 17:17:38,33.26319012346747,126.17913376958366,10.662747333333332,-1.9386813333333335,-0.447388,3.533333333333333,-6.933333333333334,-0.2,-14.8,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1965,250.0,2023-10-15 17:17:38,33.26319156614373,126.17913343150533,10.588182666666667,-1.8641166666666666,-0.447388,3.566666666666667,-6.566666666666666,-0.1,-14.8,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1966,250.0,2023-10-15 17:17:38,33.26319300882,126.179133093427,10.513618,-1.789552,-0.447388,3.6,-6.2,0.0,-14.8,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1967,250.0,2023-10-15 17:17:38,33.26319432993486,126.17913278480167,10.364488666666666,-1.789552,-0.37282333333333334,3.6,-5.866666666666667,0.3333333333333333,-14.8,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1968,250.0,2023-10-15 17:17:38,33.263195651049735,126.17913247617633,10.215359333333332,-1.789552,-0.29825866666666667,3.6,-5.533333333333333,0.6666666666666666,-14.8,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1969,250.0,2023-10-15 17:17:38,33.2631969721646,126.179132167551,10.06623,-1.789552,-0.223694,3.6,-5.2,1.0,-14.8,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1970,250.0,2023-10-15 17:17:38,33.26319831998707,126.17913188531834,9.991665333333334,-1.7149873333333334,-0.223694,3.466666666666667,-4.966666666666667,1.4666666666666666,-14.833333333333334,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1971,250.0,2023-10-15 17:17:38,33.26319966780953,126.17913160308566,9.917100666666666,-1.6404226666666666,-0.223694,3.3333333333333335,-4.733333333333333,1.9333333333333331,-14.866666666666667,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1972,250.0,2023-10-15 17:17:38,33.263201015632,126.179131320853,9.842536,-1.565858,-0.223694,3.2,-4.5,2.4,-14.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1973,250.0,2023-10-15 17:17:38,33.26320237270617,126.179131085668,9.767971333333334,-1.4912933333333334,-0.14912933333333334,3.0333333333333337,-4.366666666666666,3.2666666666666666,-14.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1974,250.0,2023-10-15 17:17:38,33.26320372978033,126.179130850483,9.693406666666668,-1.4167286666666665,-0.07456466666666667,2.8666666666666667,-4.233333333333333,4.133333333333333,-14.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1975,250.0,2023-10-15 17:17:38,33.2632050868545,126.179130615298,9.618842,-1.342164,0.0,2.7,-4.1,5.0,-14.9,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1976,250.0,2023-10-15 17:17:38,33.26320635057087,126.17913042328168,9.469712666666668,-1.1930346666666667,0.0,2.566666666666667,-3.9666666666666663,6.033333333333333,-14.933333333333334,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.86944000000001,Mavic 2
1977,250.0,2023-10-15 17:17:38,33.26320761428723,126.17913023126533,9.320583333333333,-1.0439053333333332,0.0,2.433333333333333,-3.8333333333333335,7.066666666666666,-14.966666666666667,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.8288,Mavic 2
1978,250.0,2023-10-15 17:17:38,33.2632088780036,126.179130039249,9.171454,-0.894776,0.0,2.3,-3.7,8.1,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.78815999999999,Mavic 2
1979,250.0,2023-10-15 17:17:38,33.263210146929005,126.17912992280401,9.096889333333333,-0.7456466666666667,0.0,1.9999999999999998,-3.6333333333333333,8.966666666666667,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.78815999999999,Mavic 2
1980,250.0,2023-10-15 17:17:38,33.2632114158544,126.179129806359,9.022324666666668,-0.5965173333333333,0.0,1.6999999999999997,-3.566666666666667,9.833333333333332,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.78815999999999,Mavic 2
1981,250.0,2023-10-15 17:17:38,33.2632126847798,126.179129689914,8.94776,-0.447388,0.0,1.4,-3.5,10.7,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.78815999999999,Mavic 2
1982,250.0,2023-10-15 17:17:38,33.263213876969566,126.17912965352134,8.873195333333333,-0.29825866666666667,-0.07456466666666667,1.0666666666666667,-3.533333333333333,11.4,-15.033333333333333,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.78815999999999,Mavic 2
1983,250.0,2023-10-15 17:17:38,33.26321506915934,126.17912961712867,8.798630666666668,-0.14912933333333334,-0.14912933333333334,0.7333333333333333,-3.566666666666667,12.1,-15.066666666666666,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.78815999999999,Mavic 2
1984,250.0,2023-10-15 17:17:38,33.2632162613491,126.179129580736,8.724066,0.0,-0.223694,0.4,-3.6,12.8,-15.1,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.78815999999999,Mavic 2
1985,250.0,2023-10-15 17:17:38,33.26321761576743,126.17912960641833,8.649501333333333,0.14912933333333334,-0.223694,120.16666666666667,-3.6666666666666665,13.4,-15.066666666666666,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.8288,Mavic 2
1986,250.0,2023-10-15 17:17:39,33.26321897018577,126.17912963210067,8.574936666666668,0.29825866666666667,-0.223694,239.93333333333334,-3.7333333333333334,14.0,-15.033333333333333,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.86944000000001,Mavic 2
1987,250.0,2023-10-15 17:17:39,33.2632203246041,126.179129657783,8.500372,0.447388,-0.223694,359.7,-3.8,14.6,-15.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1988,250.0,2023-10-15 17:17:39,33.26322205337285,126.1791298946615,8.388525000000001,0.782929,-0.111847,358.75,-3.75,15.05,-15.0,-89.95,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1989,250.0,2023-10-15 17:17:39,33.2632237821416,126.17913013154,8.276678,1.11847,0.0,357.8,-3.7,15.5,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1990,250.0,2023-10-15 17:17:39,33.2632248615985,126.17913040655966,8.276678,1.3421640000000001,0.0,357.2,-3.7333333333333334,15.433333333333334,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1991,250.0,2023-10-15 17:17:39,33.2632259410554,126.17913068157934,8.276678,1.565858,0.0,356.6,-3.7666666666666666,15.366666666666667,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1992,250.0,2023-10-15 17:17:39,33.2632270205123,126.179130956599,8.276678,1.789552,0.0,356.0,-3.8,15.3,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1993,250.0,2023-10-15 17:17:39,33.26322811875514,126.17913132910266,8.202113333333333,2.013246,0.0,355.56666666666666,-3.8666666666666667,14.966666666666667,-15.0,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1994,250.0,2023-10-15 17:17:39,33.26322921699796,126.17913170160634,8.127548666666668,2.23694,0.0,355.1333333333333,-3.933333333333333,14.633333333333335,-15.0,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1995,250.0,2023-10-15 17:17:39,33.2632303152408,126.17913207411,8.052984,2.460634,0.0,354.7,-4.0,14.3,-15.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1996,250.0,2023-10-15 17:17:39,33.2632314650954,126.17913250087433,7.978419333333334,2.6843280000000003,0.0,354.5333333333333,-4.133333333333334,13.966666666666667,-15.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1997,250.0,2023-10-15 17:17:39,33.26323261495,126.17913292763868,7.903854666666667,2.908022,0.0,354.3666666666667,-4.266666666666667,13.633333333333335,-15.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1998,250.0,2023-10-15 17:17:39,33.2632337648046,126.179133354403,7.82929,3.131716,0.0,354.2,-4.4,13.3,-15.0,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
1999,250.0,2023-10-15 17:17:39,33.263234818639866,126.179133911983,7.754725333333334,3.280845333333333,0.0,353.3666666666667,-4.5,12.966666666666667,-15.0,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
2000,250.0,2023-10-15 17:17:39,33.263235872475136,126.17913446956301,7.680160666666667,3.429974666666667,0.0,352.5333333333333,-4.6000000000000005,12.633333333333335,-15.0,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
2001,250.0,2023-10-15 17:17:39,33.2632369263104,126.179135027143,7.605596,3.579104,0.0,351.7,-4.7,12.3,-15.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
2002,250.0,2023-10-15 17:17:39,33.263237933738964,126.17913565810967,7.531031333333334,3.7282333333333333,0.0,351.2,-4.8,11.833333333333334,-14.966666666666667,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
2003,250.0,2023-10-15 17:17:39,33.263238941167536,126.17913628907634,7.456466666666667,3.877362666666667,0.0,350.7,-4.9,11.366666666666667,-14.933333333333334,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
2004,250.0,2023-10-15 17:17:39,33.2632399485961,126.179136920043,7.381902,4.026492,0.0,350.2,-5.0,10.9,-14.9,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.91008000000001,Mavic 2
2005,250.0,2023-10-15 17:17:39,33.263240951190866,126.17913763100667,7.307337333333334,4.175621333333334,0.0,349.8,-5.166666666666667,10.066666666666666,-14.866666666666667,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.94055999999999,Mavic 2
2006,250.0,2023-10-15 17:17:39,33.26324195378564,126.17913834197034,7.2327726666666665,4.324750666666667,0.0,349.4,-5.333333333333333,9.233333333333334,-14.833333333333334,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,124.97104,Mavic 2
2007,250.0,2023-10-15 17:17:39,33.2632429563804,126.179139052934,7.158208,4.47388,0.0,349.0,-5.5,8.4,-14.8,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2008,250.0,2023-10-15 17:17:39,33.263243969100465,126.17913981537266,7.083643333333334,4.548444666666667,0.0,348.76666666666665,-5.633333333333334,7.4,-14.766666666666667,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2009,250.0,2023-10-15 17:17:39,33.263244981820534,126.17914057781134,7.0090786666666665,4.623009333333334,0.0,348.53333333333336,-5.766666666666667,6.4,-14.733333333333333,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2010,250.0,2023-10-15 17:17:39,33.2632459945406,126.17914134025,6.934514,4.697574,0.0,348.3,-5.9,5.4,-14.7,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2011,250.0,2023-10-15 17:17:39,33.26324694826863,126.17914214591033,6.859949333333334,4.772138666666667,0.0,347.8666666666667,-6.0,4.366666666666667,-14.666666666666666,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2012,250.0,2023-10-15 17:17:39,33.263247901996664,126.17914295157067,6.785384666666666,4.846703333333334,0.0,347.43333333333334,-6.1000000000000005,3.3333333333333335,-14.633333333333333,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2013,250.0,2023-10-15 17:17:39,33.2632488557247,126.179143757231,6.71082,4.921268,0.0,347.0,-6.2,2.3,-14.6,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2014,250.0,2023-10-15 17:17:39,33.263249754367735,126.179144621743,6.636255333333334,4.995832666666667,0.0,346.4,-6.2,1.3666666666666667,-14.533333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2015,250.0,2023-10-15 17:17:39,33.263250653010765,126.179145486255,6.561690666666666,5.070397333333333,0.0,345.8,-6.2,0.43333333333333335,-14.466666666666667,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2016,250.0,2023-10-15 17:17:40,33.2632515516538,126.179146350767,6.487126,5.144962,0.0,345.2,-6.2,-0.5,-14.4,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2017,250.0,2023-10-15 17:17:40,33.26325244226387,126.17914717839467,6.412561333333334,5.070397333333333,0.0,345.3666666666667,-6.233333333333333,-1.2999999999999998,-14.4,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2018,250.0,2023-10-15 17:17:40,33.26325333287393,126.17914800602233,6.337996666666666,4.995832666666667,0.0,345.5333333333333,-6.266666666666667,-2.0999999999999996,-14.4,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2019,250.0,2023-10-15 17:17:40,33.263254223484,126.17914883365,6.263432,4.921268,0.0,345.7,-6.3,-2.9,-14.4,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,125.00152,Mavic 2
2020,250.0,2023-10-15 17:17:40,33.2632549634766,126.17914971553833,6.1888673333333335,4.921268,0.0,344.43333333333334,-6.3999999999999995,-3.4666666666666663,-14.333333333333334,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,125.032,Mavic 2
2021,250.0,2023-10-15 17:17:40,33.2632557034692,126.17915059742667,6.114302666666666,4.921268,0.0,343.16666666666663,-6.5,-4.033333333333333,-14.266666666666666,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,125.06248,Mavic 2
2022,250.0,2023-10-15 17:17:40,33.2632564434618,126.179151479315,6.039738,4.921268,0.0,341.9,-6.6,-4.6,-14.2,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2023,250.0,2023-10-15 17:17:40,33.26325725460887,126.17915227415666,5.965173333333333,4.846703333333334,0.0,342.93333333333334,-6.733333333333333,-4.866666666666666,-14.166666666666666,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2024,250.0,2023-10-15 17:17:40,33.263258065755934,126.17915306899833,5.890608666666666,4.772138666666667,0.0,343.96666666666664,-6.866666666666666,-5.133333333333334,-14.133333333333333,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2025,250.0,2023-10-15 17:17:40,33.263258876903,126.17915386384,5.816044,4.697574,0.0,345.0,-7.0,-5.4,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2026,250.0,2023-10-15 17:17:40,33.26325962585003,126.179154624421,5.741479333333333,4.623009333333334,0.0,344.8333333333333,-7.133333333333334,-5.466666666666667,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2027,250.0,2023-10-15 17:17:40,33.26326037479707,126.17915538500199,5.666914666666666,4.548444666666667,0.0,344.6666666666667,-7.266666666666667,-5.533333333333333,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2028,250.0,2023-10-15 17:17:40,33.2632611237441,126.179156145583,5.59235,4.47388,0.0,344.5,-7.4,-5.6,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2029,250.0,2023-10-15 17:17:40,33.263261867358636,126.179156871956,5.517785333333333,4.399315333333334,0.0,344.6666666666667,-7.6000000000000005,-5.533333333333333,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2030,250.0,2023-10-15 17:17:40,33.263262610973165,126.179157598329,5.443220666666666,4.324750666666667,0.0,344.8333333333333,-7.8,-5.466666666666667,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2031,250.0,2023-10-15 17:17:40,33.2632633545877,126.179158324702,5.368656,4.250186,0.0,345.0,-8.0,-5.4,-14.1,-90.0,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2032,250.0,2023-10-15 17:17:40,33.263264068939336,126.17915912937933,5.294091333333333,4.250186,0.0,344.3,-8.233333333333333,-5.333333333333334,-14.066666666666666,-89.96666666666667,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2033,250.0,2023-10-15 17:17:40,33.263264783290964,126.17915993405667,5.219526666666666,4.250186,0.0,343.59999999999997,-8.466666666666667,-5.266666666666667,-14.033333333333333,-89.93333333333334,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
2034,250.0,2023-10-15 17:17:40,33.2632654976426,126.179160738734,5.144962,4.250186,0.0,342.9,-8.7,-5.2,-14.0,-89.9,0.0,-10.7,126.181393527349,33.2632048905884,125.09295999999999,Mavic 2
