34.00000,126.10000, 1.610, 1.510, 0.100
34.00000,126.15000, 1.680, 1.570, 0.110
34.00000,126.20000, 1.760, 1.640, 0.110
34.00000,126.25000, 1.830, 1.710, 0.120
34.00000,126.30000, 1.870, 1.740, 0.130
34.00000,126.35000, 1.850, 1.720, 0.130
34.00000,126.40000, 1.790, 1.660, 0.130
34.00000,126.45000, 1.720, 1.590, 0.120
34.00000,126.50000, 1.640, 1.520, 0.120
34.00000,126.55000, 1.570, 1.460, 0.100
34.00000,126.60000, 1.490, 1.410, 0.090
34.00000,126.65000, 1.420, 1.360, 0.070
34.00000,126.70000, 1.370, 1.320, 0.050
34.00000,126.75000, 1.320, 1.290, 0.040
34.00000,126.80000, 1.290, 1.270, 0.030
34.00000,126.85000, 1.270, 1.260, 0.020
34.00000,126.90000, 1.270, 1.260, 0.010
34.00000,126.95000, 1.270, 1.270, 0.010
34.00000,127.00000, 1.290, 1.290, 0.010
34.00000,127.05000, 1.330, 1.330, 0.010
34.00000,127.10000, 1.380, 1.380, 0.010
34.00000,127.15000, 1.450, 1.450, 0.000
34.00000,127.20000, 1.520, 1.520, 0.000
34.00000,127.25000, 1.590, 1.590, 0.000
34.00000,127.30000, 1.610, 1.610, 0.010
34.00000,127.35000, 1.560, 1.540, 0.020
34.00000,127.40000, 1.440, 1.400, 0.040
34.00000,127.45000, 1.300, 1.250, 0.050
34.00000,127.50000, 1.160, 1.090, 0.070
33.95000,125.50000, 1.150, 1.070, 0.080
33.95000,125.55000, 1.160, 1.070, 0.090
33.95000,125.60000, 1.170, 1.080, 0.090
33.95000,125.65000, 1.190, 1.100, 0.090
33.95000,125.70000, 1.210, 1.120, 0.090
33.95000,125.75000, 1.230, 1.140, 0.090
33.95000,125.80000, 1.260, 1.160, 0.090
33.95000,125.85000, 1.280, 1.190, 0.090
33.95000,125.90000, 1.310, 1.220, 0.100
33.95000,125.95000, 1.350, 1.250, 0.100
33.95000,126.00000, 1.390, 1.290, 0.100
33.95000,126.05000, 1.440, 1.340, 0.100
33.95000,126.10000, 1.500, 1.400, 0.110
33.95000,126.15000, 1.580, 1.470, 0.110
33.95000,126.20000, 1.660, 1.540, 0.120
33.95000,126.25000, 1.740, 1.610, 0.130
33.95000,126.30000, 1.780, 1.640, 0.130
33.95000,126.35000, 1.750, 1.610, 0.130
33.95000,126.40000, 1.680, 1.550, 0.130
33.95000,126.45000, 1.600, 1.470, 0.120
33.95000,126.50000, 1.510, 1.390, 0.120
33.95000,126.55000, 1.430, 1.330, 0.110
33.95000,126.60000, 1.360, 1.270, 0.100
33.95000,126.65000, 1.300, 1.220, 0.080
33.95000,126.70000, 1.250, 1.180, 0.070
33.95000,126.75000, 1.200, 1.150, 0.060
33.95000,126.80000, 1.170, 1.130, 0.050
33.95000,126.85000, 1.150, 1.110, 0.040
33.95000,126.90000, 1.140, 1.110, 0.040
33.95000,126.95000, 1.150, 1.120, 0.030
33.95000,127.00000, 1.160, 1.140, 0.030
33.95000,127.05000, 1.200, 1.170, 0.030
33.95000,127.10000, 1.240, 1.210, 0.030
33.95000,127.15000, 1.290, 1.260, 0.030
33.95000,127.20000, 1.350, 1.320, 0.030
33.95000,127.25000, 1.390, 1.360, 0.030
33.95000,127.30000, 1.400, 1.370, 0.040
33.95000,127.35000, 1.350, 1.310, 0.040
33.95000,127.40000, 1.250, 1.200, 0.050
33.95000,127.45000, 1.130, 1.060, 0.070
33.95000,127.50000, 1.010, 0.930, 0.080
33.90000,125.50000, 1.030, 0.940, 0.090
33.90000,125.55000, 1.040, 0.950, 0.090
33.90000,125.60000, 1.050, 0.960, 0.090
33.90000,125.65000, 1.070, 0.970, 0.100
33.90000,125.70000, 1.090, 0.990, 0.100
33.90000,125.75000, 1.110, 1.010, 0.100
33.90000,125.80000, 1.130, 1.030, 0.100
33.90000,125.85000, 1.150, 1.050, 0.100
33.90000,125.90000, 1.180, 1.080, 0.100
33.90000,125.95000, 1.220, 1.120, 0.100
33.90000,126.00000, 1.260, 1.150, 0.110
33.90000,126.05000, 1.310, 1.200, 0.110
33.90000,126.10000, 1.370, 1.260, 0.110
33.90000,126.15000, 1.440, 1.320, 0.120
33.90000,126.20000, 1.510, 1.390, 0.120
33.90000,126.25000, 1.570, 1.440, 0.130
33.90000,126.30000, 1.590, 1.460, 0.130
33.90000,126.35000, 1.570, 1.440, 0.130
33.90000,126.40000, 1.510, 1.380, 0.130
33.90000,126.45000, 1.430, 1.310, 0.120
33.90000,126.50000, 1.360, 1.240, 0.120
33.90000,126.55000, 1.290, 1.180, 0.110
33.90000,126.60000, 1.220, 1.120, 0.100
33.90000,126.65000, 1.160, 1.070, 0.090
33.90000,126.70000, 1.110, 1.030, 0.080
33.90000,126.75000, 1.070, 1.000, 0.080
33.90000,126.80000, 1.040, 0.980, 0.070
33.90000,126.85000, 1.020, 0.960, 0.060
33.90000,126.90000, 1.010, 0.960, 0.060
33.90000,126.95000, 1.010, 0.960, 0.060
33.90000,127.00000, 1.020, 0.970, 0.050
33.90000,127.05000, 1.050, 1.000, 0.050
33.90000,127.10000, 1.070, 1.020, 0.050
33.90000,127.15000, 1.110, 1.060, 0.050
33.90000,127.20000, 1.140, 1.090, 0.050
33.90000,127.25000, 1.160, 1.110, 0.050
33.90000,127.30000, 1.150, 1.100, 0.060
33.90000,127.35000, 1.110, 1.050, 0.060
33.90000,127.40000, 1.030, 0.960, 0.070
33.90000,127.45000, 0.940, 0.860, 0.080
